id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
31,Activity E,2023-11-28 09:26:33.865586,2023-11-28 09:26:33.865586,2023-11-28 09:27:40.131487,R5,R5,32,32,34,2,[],1.0,66.26590051951266,['Activity E'],{},{}
34,Activity E,2023-11-28 09:27:40.131487,2023-11-28 09:27:40.131487,2023-11-28 09:28:45.868149,R5,R5,35,35,35,2,[],1.0,65.73666238319683,['Activity E'],{},{}
35,Activity E,2023-11-28 09:28:45.868149,2023-11-28 09:28:45.868149,2023-11-28 09:28:56.651616,R5,R5,36,36,36,2,[],1.0,10.783466800170912,['Activity E'],{},{}
36,Activity E,2023-11-28 09:28:56.651616,2023-11-28 09:28:56.651616,2023-11-28 09:29:07.033103,R5,R5,37,37,37,2,[],1.0,10.381487323230784,['Activity E'],{},{}
37,Activity E,2023-11-28 09:29:07.033103,2023-11-28 09:29:07.033103,2023-11-28 09:30:22.866216,R5,R5,38,38,38,2,[],1.0,75.8331129252532,['Activity E'],{},{}
38,Activity E,2023-11-28 09:30:22.866216,2023-11-28 09:30:22.866216,2023-11-28 09:33:53.149654,R5,R5,39,39,39,2,[],1.0,210.28343844111876,['Activity E'],{},{}
33,Activity E,2023-11-28 09:27:31.112488,2023-11-28 09:27:31.112488,2023-11-28 09:35:20.580538,R6,R6,34,34,40,2,[],1.0,469.468050404237,['Activity E'],{},{}
40,Activity E,2023-11-28 09:35:20.580538,2023-11-28 09:35:20.580538,2023-11-28 09:35:27.523834,R6,R6,41,41,41,2,[],1.0,6.943296497887579,['Activity E'],{},{}
41,Activity E,2023-11-28 09:35:27.523834,2023-11-28 09:35:27.523834,2023-11-28 09:35:54.061586,R6,R6,42,42,42,2,[],1.0,26.53775134917959,['Activity E'],{},{}
39,Activity E,2023-11-28 09:33:53.149654,2023-11-28 09:33:53.149654,2023-11-28 09:36:57.541754,R5,R5,40,40,43,2,[],1.0,184.39209977981716,['Activity E'],{},{}
42,Activity E,2023-11-28 09:35:54.061586,2023-11-28 09:35:54.061586,2023-11-28 09:37:51.221231,R6,R6,43,43,44,2,[],1.0,117.15964561322599,['Activity E'],{},{}
43,Activity E,2023-11-28 09:36:57.541754,2023-11-28 09:36:57.541754,2023-11-28 09:38:03.062003,R5,R5,44,44,45,2,[],1.0,65.52024902002898,['Activity E'],{},{}
44,Activity E,2023-11-28 09:37:51.221231,2023-11-28 09:37:51.221231,2023-11-28 09:38:07.234847,R6,R6,45,45,46,2,[],1.0,16.013615071644594,['Activity E'],{},{}
46,Activity E,2023-11-28 09:38:07.234847,2023-11-28 09:38:07.234847,2023-11-28 09:38:47.966981,R6,R6,47,47,47,2,[],1.0,40.73213447369091,['Activity E'],{},{}
45,Activity E,2023-11-28 09:38:03.062003,2023-11-28 09:38:03.062003,2023-11-28 09:39:31.071807,R5,R5,46,46,48,2,[],1.0,88.00980418933271,['Activity E'],{},{}
48,Activity E,2023-11-28 09:39:31.071807,2023-11-28 09:39:31.071807,2023-11-28 09:40:17.148282,R5,R5,49,49,49,2,[],1.0,46.0764742634316,['Activity E'],{},{}
49,Activity E,2023-11-28 09:40:17.148282,2023-11-28 09:40:17.148282,2023-11-28 09:40:49.667544,R5,R5,50,50,50,2,[],1.0,32.519262534881115,['Activity E'],{},{}
50,Activity E,2023-11-28 09:40:49.667544,2023-11-28 09:40:49.667544,2023-11-28 09:41:52.556807,R5,R5,51,51,51,2,[],1.0,62.889262569926686,['Activity E'],{},{}
51,Activity E,2023-11-28 09:41:52.556807,2023-11-28 09:41:52.556807,2023-11-28 09:42:39.053907,R5,R5,52,52,52,2,[],1.0,46.49709973814135,['Activity E'],{},{}
52,Activity E,2023-11-28 09:42:39.053907,2023-11-28 09:42:39.053907,2023-11-28 09:43:18.373287,R5,R5,53,53,53,2,[],1.0,39.31938046161523,['Activity E'],{},{}
53,Activity E,2023-11-28 09:43:18.373287,2023-11-28 09:43:18.373287,2023-11-28 09:44:07.379876,R5,R5,54,54,54,2,[],1.0,49.00658907779753,['Activity E'],{},{}
